timestamp,vmid,min_cpu,max_cpu,avg_cpu,cpu_norm,time_step
300,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6570196631852973,1.55698025068572,0.8777111552785903,0.008777111552785903,1
600,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6861900403350021,1.2869490377139252,0.8380091457604311,0.008380091457604311,2
900,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6370781866514608,2.2393397301273774,0.9157119337290676,0.009157119337290676,3
1200,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.64128455582524,1.6395621391876236,0.9146009789780776,0.009146009789780776,4
1500,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5911124674231176,1.6898589729888047,0.8591810175431134,0.008591810175431133,5
1800,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5907280971618484,1.1020187482263353,0.8021219051325785,0.008021219051325785,6
2100,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5088418196547441,1.4397210172372796,0.8495496015806971,0.008495496015806972,7
2400,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6205979108276599,1.1214211045104496,0.808323110798169,0.00808323110798169,8
2700,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,18.895061793252204,62.220859705666975,44.882737442064126,0.44882737442064125,9
3000,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6603638048700397,7.237418165051728,2.003170321092211,0.02003170321092211,10
3300,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6717121417895203,2.4444270977740934,0.9744432343741514,0.009744432343741513,11
3600,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6525276381195692,1.215478855133465,0.8710230926474581,0.008710230926474582,12
3900,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6818322836019443,1.4030230049763843,0.8963823055512696,0.008963823055512696,13
4200,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.675144012197732,1.157505013096943,0.8520701674687292,0.008520701674687292,14
4500,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6954789745373273,1.4409445401850942,0.8707126557885084,0.008707126557885084,15
4800,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5855259832425945,1.2242710251216231,0.8471975204881079,0.008471975204881079,16
5100,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6365421986288307,1.7307582230103489,0.8762470284500119,0.00876247028450012,17
5400,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6465084046832714,3.611498533598191,1.5040512248660258,0.015040512248660258,18
5700,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.7383544052592727,2.0858492620282054,1.066537816376505,0.01066537816376505,19
6000,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6415927541179387,1.2249401660865145,0.8182870457532844,0.008182870457532843,20
6300,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.612954610785927,1.8345426787572072,0.954890604473234,0.00954890604473234,21
6600,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.65749180151504,0.985359714409552,0.8101793801270709,0.008101793801270709,22
6900,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6536206410292195,1.7541163090158116,0.9227812818398128,0.009227812818398127,23
7200,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6103108671639359,2.941836103857672,1.2258429497777217,0.012258429497777217,24
7500,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6309904088929894,1.8747237915548915,0.989600025557583,0.00989600025557583,25
7800,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5771982889519327,1.1467886460773802,0.8378134956125326,0.008378134956125325,26
8100,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5976165563522581,2.195116921983572,0.9769778872121933,0.009769778872121932,27
8400,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6029191095254044,1.0100898213333585,0.7785889679158883,0.007785889679158883,28
8700,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5675043397428919,1.3742716124586891,0.7940339704735832,0.007940339704735832,29
9000,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6551923872773413,3.479500658507559,1.1427093030438444,0.011427093030438444,30
9300,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5924536039635485,1.5542975419944345,0.8574537740805454,0.008574537740805454,31
9600,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.66029300823065,1.2173035129180572,0.8469064199308804,0.008469064199308804,32
9900,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6674293674476472,4.082834224126014,1.6476574224987062,0.01647657422498706,33
10200,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6277578579550932,1.1890992914772918,0.8375385936705458,0.008375385936705459,34
10500,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6911566404243022,5.45155874032056,1.4189535650216698,0.014189535650216698,35
10800,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6314783182719312,1.794474509621106,0.9805563886130536,0.009805563886130537,36
11100,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6203454171889967,26.447812948648576,3.568127577818676,0.03568127577818676,37
11400,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6444104773906489,1.3244909663301525,0.8436442536624543,0.008436442536624544,38
11700,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6270640460969537,1.3558793807646965,0.8858399460136692,0.008858399460136692,39
12000,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.6048322299561291,1.3216750794180268,0.8248610621093343,0.008248610621093343,40
12300,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.613611462262115,1.2698364319174251,0.8478235422695976,0.008478235422695976,41
12600,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.5879680862137132,1.9504077463266989,0.864849218477898,0.00864849218477898,42
12900,+4LtModCdvhHgi7KRjxRxGGjW6FFq4k90FDb0gTqmbKanTgEZ6OBKng5Ddu1GIGO,0.7227456587707185,4.183659182656329,1.2979474830999478,0.012979474830999477,43
0,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,2.739569146714832,52.94794666331721,11.740021684259055,0.11740021684259055,0
300,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,7.487593619175454,97.90382104633537,59.66771214768354,0.5966771214768354,1
600,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,30.9665130685417,98.42757213827811,77.47912425898234,0.7747912425898233,2
900,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,3.144700275261348,81.1938930480883,30.523347816565725,0.30523347816565727,3
1200,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7451190515005508,6.80730576460279,1.644125004394325,0.01644125004394325,4
1500,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7128390960063348,23.243037951432967,3.205175096769412,0.03205175096769412,5
1800,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6688035756424818,4.921662321100411,1.2617551710141033,0.012617551710141032,6
2100,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7098964656209104,2.5703641761538254,1.0704645832482094,0.010704645832482094,7
2400,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6558051353475539,1.3296203726567342,0.9017961307164823,0.009017961307164823,8
2700,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.722459764106357,1.3991165912720955,0.9798749662701468,0.009798749662701467,9
3000,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7290427408766575,4.3166313343491085,1.49666615144077,0.0149666615144077,10
3300,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7190718937607125,1.370354542828272,0.9353215213754505,0.009353215213754505,11
3600,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6667444508597851,1.323696725713892,0.8773815642677952,0.008773815642677952,12
3900,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6906235777154152,5.742103928896968,1.3811142147523758,0.013811142147523759,13
4200,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6749986585700246,1.3500373843246645,0.9229128273852584,0.009229128273852584,14
4500,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7014576808949037,1.5780041700043064,0.930496631954584,0.009304966319545839,15
4800,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6949825981051552,6.33753506378268,2.4263132458283687,0.02426313245828369,16
5100,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.702166065144404,2.5892208832759573,1.0843888543128213,0.010843888543128212,17
5400,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7053405225626028,1.34321295679701,0.9464876570341136,0.009464876570341136,18
5700,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7319157851798958,5.060917391669993,1.2580754419419986,0.012580754419419986,19
6000,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6772747839202063,2.4174434956735955,1.0600325792446663,0.010600325792446663,20
6300,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.690175245686291,1.3889308744149356,0.9507100499698534,0.009507100499698534,21
6600,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6448855575210337,1.0462625845449345,0.8614582924536682,0.008614582924536682,22
6900,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7443015691422123,5.226389177885958,1.8515553646492808,0.018515553646492808,23
7200,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.704406598135902,1.2969638875365226,0.947414789057786,0.00947414789057786,24
7500,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6894892491005922,1.153532683205752,0.8978402495959751,0.00897840249595975,25
7800,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6621795475045655,3.968098380591107,1.3646871944621983,0.013646871944621983,26
8100,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6945029153253338,1.2825029462788975,0.9803991599338476,0.009803991599338476,27
8400,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6904123117886202,5.060469562107327,1.868778338167548,0.01868778338167548,28
8700,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6933348599339909,6.249104896403847,1.2348420149065078,0.012348420149065079,29
9000,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7260381548936425,2.610369380259532,1.073142852083624,0.01073142852083624,30
9300,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.753123021297098,1.4421819947319303,0.9306490348455888,0.009306490348455888,31
9600,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6840183686039265,4.028313852679086,1.2380647253970931,0.012380647253970931,32
9900,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7503875129018186,2.641282241373688,1.0891743065458122,0.010891743065458122,33
10200,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6508971171055326,1.2259322763034868,0.9310177070597044,0.009310177070597045,34
10500,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6801146096659747,1.1758348689108462,0.8847517429565547,0.008847517429565547,35
10800,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7255296595505906,5.371658043953776,1.4798438472726336,0.014798438472726336,36
11100,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7103983165140183,1.4201424077673228,0.9302764193419384,0.009302764193419385,37
11400,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7124246747429495,1.062494697958368,0.855520555713525,0.008555205557135251,38
11700,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6937962840847353,6.069841846188321,1.4805198669264956,0.014805198669264956,39
12000,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.701949935808072,5.6431291441793165,1.8958029472980624,0.018958029472980625,40
12300,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.6584709557559094,1.307295590945372,0.8854008788328235,0.008854008788328234,41
12600,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.7039386442099514,5.856905045071116,1.25738289721438,0.012573828972143798,42
12900,+grhjRb2CG9roSvF28YwuqeJIXxZyoeL0/0BK0s2qhP9rUSoa1r0oEyn8lw9mZav,0.771651998485218,2.8011913933191632,1.0502480039156,0.010502480039156,43
5100,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,33.357529442103115,61.681405993751994,40.66746333899415,0.40667463338994153,17
5400,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,1.933165738549952,79.9496367835578,46.49876271616014,0.46498762716160136,18
5700,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.285102823375439,1.0371647246628006,0.604131771453667,0.00604131771453667,19
6000,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2546429293509726,1.3817509576262836,0.4979683200353328,0.004979683200353328,20
6300,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2546997618415803,1.0061864935712836,0.4647904817288811,0.004647904817288811,21
6600,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2305073703708061,1.2525493351150967,0.4981193662564994,0.004981193662564994,22
6900,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2445189122043907,0.8613412693198369,0.4586791521977538,0.004586791521977538,23
7200,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2274411265694934,0.785107608990599,0.4676711664323166,0.004676711664323166,24
7500,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2334778317709086,0.8445884859101352,0.4645150211105276,0.004645150211105276,25
7800,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2369015468660069,0.8227508787216723,0.455758015726847,0.00455758015726847,26
8100,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2311126446313491,0.8584611557688978,0.449444585986749,0.00449444585986749,27
8400,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.278258022877465,7.973459679115842,0.9407517512374188,0.009407517512374189,28
8700,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2243114641015744,0.8568526903968112,0.482487373774341,0.00482487373774341,29
9000,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2148122964455692,0.9206156042686277,0.4521085880427107,0.004521085880427107,30
9300,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2417202303913173,0.8281897899836607,0.4607769373846207,0.004607769373846207,31
9600,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2357142349572999,0.8559891311021257,0.4594305464051484,0.004594305464051484,32
9900,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2523901583251512,0.8383177595500824,0.4585432895623782,0.004585432895623782,33
10200,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2247205370710314,0.8657997985865284,0.4717743594951568,0.004717743594951568,34
10500,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2575212654225269,0.8141674097786099,0.4526397806983084,0.004526397806983084,35
10800,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2246772365525974,0.7648020533478262,0.4581203466666499,0.0045812034666664996,36
11100,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2220596874209066,0.8151494371174365,0.4682573802280096,0.004682573802280096,37
11400,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.252053315122537,0.8620176945048775,0.4598332160154726,0.004598332160154726,38
11700,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2420406733641917,1.496112378648132,0.5233482045398326,0.005233482045398325,39
12000,+ibmhvBhNk08K3aawNmJOtYN9kSXL+XjQ3pe0TLPRlCYZVrMOZqL6qofo/C7m148,0.2051037837290566,7.405527649607091,2.195238185095912,0.021952381850959123,40
0,+kZuAiNan4BB3II9XIO4u3qCWkAihEXNIM5HlT+md8u2gfZzWjIyHQ8MVZXqgBFc,0.0154607434031953,0.2833148477664842,0.0737865781792911,0.000737865781792911,0
